,username,description,location,likes,retweets,following,followers,totaltweets,text,hashtags,date
556,heungkongyan1,,,0,0,16,22,21698,"Despite the fact that COVID-19 originated in China &amp; they misled the world, the masks many of us rely on during a p… https://t.co/rR3KLQwQ0R",[],2020-05-11 23:59:58
557,mariofcampos,,,0,0,175,45,31603,Edomex acondiciona más de 700 camas para pacientes COVID-19 https://t.co/G07s3WiCn6,[],2020-05-11 23:59:58
558,CoreBears,"""I know in my core that we will be alright.' President Obama.",,0,0,3698,1250,117019,Fact check: Trump falsely claims coronavirus numbers are 'going down almost everywhere' @janestreet https://t.co/QMfvj6NLAz via @nbcnews,[],2020-05-11 23:59:58
559,dnr2esp,"ESPAÑA: gran nación, país único e indivisible. VOX: Patriotismo, Libertad, Justicia, Valores. #ESPAÑAVIVA / #ESPAÑASIEMPRE = #VOX.",,0,0,5003,1353,331687,"—Rocío Madrid: ¿Qué medidas hubiera tomado Torrente para controlar el coronavirus?

—Santiago Segura: Serían como l… https://t.co/VYfC8jvVhz",[],2020-05-11 23:59:58
560,mathprofcarrie,"🌈Latina/x prof #modeling #computation at SLAC, researcher #evolution #ecology #networks #SocialSystems #equity and #highered Tweets are my own.",Wabanaki lands (aka Maine USA),0,0,2352,2994,15964,"This year, AP exams have been moved online. But that's a concern for some students.

Natalie, a senior in Massachus… https://t.co/UkiJoOJrVL",[],2020-05-11 23:59:58
561,Ruth27991461,,"Bahia, Brasil",0,0,292,282,48874,O Presidente @jairbolsonaro voltou a reforçar sua preocupação com a destruição de empregos e a possível devastação… https://t.co/KFZqjupJVy,[],2020-05-11 23:59:58
562,ChrastilGene,,,0,0,182,100,12370,Nurses and other health care workers at the Department of Veterans Affairs say its government hospitals are not pre… https://t.co/RAIi51cOXX,[],2020-05-11 23:59:58
563,HOIABC_News,"We’re your local, social, news source for the Peoria & Bloomington-Normal areas! News of the Heart of Illinois.","Peoria, Illinois",0,0,0,7094,31087,"COVID-19: In 2019 the U.S. Interagency Council on Homelessness estimated more than 10,000 people, in Illinois, are… https://t.co/mAp7LyenTw",[],2020-05-11 23:59:58
564,sdsengineer,caring liberal democrat,"Oregon and Maine, USA",0,0,771,137,33859,I’ll bet you ten bucks that Stephen Miller tested positive for #coronavirus.,['coronavirus'],2020-05-11 23:59:58
565,TCBAFC,,United States,0,0,1836,223,75743,"The United States currently ranks 32nd in Covid-19 tests per capita, one spot ahead of Belarus. https://t.co/Imrl1vnGWn",[],2020-05-11 23:59:58
566,Tomasolibertht1,libertario,,0,0,48,25,3239,REPORTE COVID-19 COLOMBIA MAYO 11 https://t.co/55726De9TG,[],2020-05-11 23:59:58
567,SusanBGriffith,"Scholar in Late Antiquity and Patristics (early church history and theology). Wolfson College, University of Oxford.",UK,0,0,865,511,4552,"The move underscores fears of the coronavirus spreading within the White House, where at least two aides — Presiden… https://t.co/d3UZiFnTkN",[],2020-05-11 23:59:58
568,peachyteachy,"Retired!! M.Ed; SpecEd & English Teacher; #TLLP Teacher; Mother (of 7), Grammy of 10! Loves teaching, reading, learning, hockey, golf, walking & the cottage.","Ontario, Canada",1,1,1330,1077,9750,Toronto reports 1st COVID-19 death of person in its shelter system | CBC News https://t.co/3G3HgujcWK My brother is… https://t.co/VKh4M0zPLJ,[],2020-05-11 23:59:58
569,MariaJCarmen,"She/Her, Gen X, American, New Jersey born & bred, Daughter of Immigrants from Spain, Jewish",New Jersey,0,0,271,104,43932,So #coronavirus disrupted our plans but @warjikin and I are still having a civil marriage and hopefully a ceremony… https://t.co/FdDHCsZznc,['coronavirus'],2020-05-11 23:59:58
570,mclardass,"He/Him/His • Scottish, enjoys Scotch, plays hopscotch, grows Scotch Bonnets, eats Scotch Eggs, keeps it all together with Scotch tape",Earth,0,0,117,22,4255,"Wow. The White House has become a Covid-19 hotspot. 

Sending thoughts and bleach.",[],2020-05-11 23:59:58
571,OnYourTurntable,"Eddie @ Barbwires, Founder http://Barbwires.Com Internet Video Streaming 2000, http://MetallicRadio.Com 2018 & Co-Founder Radiostorm Radio 1998","Boston,  NYC & Paris",0,0,197,1634,393588,L.A. County Coronavirus Update: L.A. Beaches To Reopen On Wednesday https://t.co/te0CZwsrMO https://t.co/kQfTCiYM5q,[],2020-05-11 23:59:58
572,LuzmiL0pez,"Jesus's follower, redeemed, ♡Mother of 2♡ , Music and pizza lover!",,0,0,379,434,11056,"“Pregúntele a China”, Trump a reportera asiático-estadounidense
 https://t.co/7Noj0garuO",[],2020-05-11 23:59:58
573,DHSWI,The Official Twitter Account for the Wisconsin Department of Health Services -- Visit us online at:,"Wisconsin, USA",123,41,262,22956,10076,Increased testing &amp; contact tracing are core elements of #BadgerBounceBack and are critical to helping… https://t.co/BZ3B2UfYPE,['BadgerBounceBack'],2020-05-11 23:59:58
574,rahma_whatchy,,Jawa Barat,0,0,413,706,11777,"Ilmuwan biologi molekuler AS menyebut negara yang lambat lakukan intervensi tinggi akan menderita, termasuk Indones… https://t.co/lC3bJlDpAe",[],2020-05-11 23:59:58
575,pandora_dreamer,"1959生まれのおやじ。人生慣性飛行中。人生スラスター吹かす算段模索中。＼(^o^)／
A boy in me loves Space-oriented SciFi,like Lensman/Captain Future/John Carter of Mars series.",神奈川県,0,0,4919,3024,476480,"【カーニバルクルーズが8月の予約を再開。人々はチケット購入に殺到】

まだ捜査も終わっていないのに限られたルートで予約を再開。チケットを売る方も売る方だけど、買う方も買う方。はた迷惑ですよね。

https://t.co/MpWlU9p8ks",[],2020-05-11 23:59:58
576,golondrinanayib,El dinero alcanza cuando nadie roba...adiós ARENA & FMLN,EL SALVADOR,0,0,539,1284,65289,"Confirman 26 casos positivos de COVID-19 en la PNC, entre oficiales y del nivel básico. De esos 26, hay 5 recuperad… https://t.co/DcZYkzBagV",[],2020-05-11 23:59:58
577,madquad10,"Quad FAN, Copa América, Henry Rollins. Entrepreneur, America´s Cup. 
YOUR ANGER IS A GIFT! PLEASE REMEMBER!",,0,0,1963,694,68309,"🚨 #URGENTE 🚨
VOX notificará hoy a las distintas subdelegaciones del Gobierno la celebración de una caravana de vehí… https://t.co/VBWTND87zF",['URGENTE'],2020-05-11 23:59:58
578,Ajaygolmalgobi,"If I have made one human being happier, one creature more comfortable, one heart more hopeful, my day has not been wasted.
Thanks For All Likes & Retweets ❤",Leeds England UK,0,0,2066,1221,374435,"@DominicRaab How many of those did you test for Covid-19 you chump!

#TheToriesCantBeTrusted",['TheToriesCantBeTrusted'],2020-05-11 23:59:58
579,isasan53,"Conservadora.
E conhecereis a verdade, e a verdade vos libertará.
João 8:32",,0,0,6008,6111,104312,"BSM entrevista André Fernandes, o jovem deputado estadual que vem denunciando abusos, irregularidades e fraudes dur… https://t.co/pALpptd8ct",[],2020-05-11 23:59:58
580,marthaapeterson,Brand Strategist. Rare Disease Patient Advocate. Chocoholic. Easily distracted by news cycle. Views are my own. No DMs.,City of Brotherly Love,0,0,676,129,6883,"N.J. financial disaster from coronavirus ‘will be on our doorstep in just a few weeks,’... https://t.co/FeoTgPCWt9 https://t.co/5Ego5HUc1L",[],2020-05-11 23:59:58
581,robertjrelyea,"Writer/Chef/Musician/He/Him

•Destroy the mind, destroy the body, but you cannot destroy the heart•

#WritingCommunity
#ChefLife
#YankeesTwitter
#RockOn🤘",Florida,1,0,4185,4725,16847,@MMortemm The Supercuts I passed on the way to work had balloons and a wacky waving inflatable arm flailing tube ma… https://t.co/LdkjQPirQq,[],2020-05-11 23:59:58
582,AlexefOk,"Soy humano,en parte......👾O.O El lugar donde Morgan Freeman aplaude de gusto.... memoria verdad y justicia y muchas cosas raras",donde estoy,0,0,1796,1542,46297,"#SigamosEnCasa
El Coronavirus va a seguir contagiando , no lo busques .
Si no trabajas quedate piola en tu casa.",['SigamosEnCasa'],2020-05-11 23:59:58
583,spexontoronto,"Serving #Toronto,#GTA & surrounding,your source for keep'n up with the buzz; #music, festivals, food and drink, events, you name it!  spexontoronto@gmail.com",Toronto-GTA,0,0,670,11089,183627,"Today, we join other attractions and hotels in the @City_of_Vaughan to show we’re #HospitalityStrong.💜Initiative le… https://t.co/7ZWJbfMRFw",['HospitalityStrong'],2020-05-11 23:59:58
584,nitanan1,"February 2021..

Thousands of Cold Stunned sea turtles .. South Padre Island TX.",Greater NYC,0,0,4953,1801,73034,"The President who tells little lies with ease, also tells big ones about being ready to reopen: Unreleased White Ho… https://t.co/wsnJI1LBzY",[],2020-05-11 23:59:58
585,chochemanjjra,,,0,0,430,86,29634,"Podría ser la persona más vieja del mundo en haberse recuperado del #coronavirus 👏☣ 

https://t.co/RAbIp0JzGk",['coronavirus'],2020-05-11 23:59:58
586,pinekey1,,,0,0,423,30,6466,Has Senator McConnell seen the lines of hungry Americans waiting at food banks? Has Senator McConnell seen last wee… https://t.co/4TDzUT5lEb,[],2020-05-11 23:59:58
587,pas5974,Everyone was in the Loop!- Gordon Sondland Ambassador European Union 11/20.2019..#ImpeachmentHearings..#FakePresident #NotMyPresident☄️📿♊️💙🌎,"Detroit, Michigan.",0,0,5000,2009,731156,"The decision to reopen the #mosques was made in consultation with the ministry of health, IRIB quoted Mohammad Qomi… https://t.co/DsbivWwDRD",['mosques'],2020-05-11 23:59:58
588,matthewjmcateer,"All Trumpkin trolls immediately blocked. If you can't engage with facts you are not worth my time. Tweets are my personal opinions, and not work related.",,0,0,448,86,4741,The White House is flipping the fuck out about how close coronavirus is getting to Trump and Pence — and tightening… https://t.co/sSHyiWN02Y,[],2020-05-11 23:59:58
589,Marcbxl,"#Résistance #République #libertéspubliques #Yellowvests #ViolencesPolicieres 
#Jojo #GiletsJaunes #lateteajojo #haineux #complicedupire","Helsinki, Finlande",0,0,2456,679,52437,"COVID-19: Séparer de force des enfants de leurs parents ? (La Chaine qui pique)
https://t.co/39psDQTHtw 

via… https://t.co/0DH6Wuq7JT",[],2020-05-11 23:59:58
590,AcdcPhillip,#MasLibreMercado #MenosEstado #VivaChileLibre,,0,0,4753,4618,26661,El Coronavirus acabará con los milenials. Ahora nacerá la generación Pandemials. Estos últimos serán hijos del rigo… https://t.co/6CT1RsEyd4,[],2020-05-11 23:59:58
591,missenglish1234,,,0,0,424,65,2128,"Saat nakes dan dokter yg gugur krn COVID-19 pada pura2 buta dan tuli. 
Giliran McD tutup rame2 pada nyalain lilin k… https://t.co/d86wjgrOjc",[],2020-05-11 23:59:58
592,CritterCreekR,Texas #Conservative ~ #VoteRed ~ #2A ~ Wife of Army Vet ~ Love hunting fishing and my country ~ God Bless our troops,Tx,0,0,4891,5252,55317,I would love for a lawmaker or presidential candidate to make the case that American companies should share taxpaye… https://t.co/7JrDtSMWJa,[],2020-05-11 23:59:58
593,ks10650,#NOTMYPRESIDENT #JOELIEDIN #KamalaHeartless Getting to the bottom of the truth. Wherever it is.,"New York, New York. (HomeTown)",0,0,120,179,2820,9 million #chinese citizens unaccounted for and missing since beginning of #COVID19 #coronavirus likely responsible… https://t.co/Jt6JmYlJKR,"['chinese', 'COVID19', 'coronavirus']",2020-05-11 23:59:58
594,shoei20,"good people, good fun!",chicago,0,0,243,160,27560,Reminds me of when former IND Gov. Mitch Daniels said living next to us was like living next door to The Simpsons.… https://t.co/4QDyYj1dLs,[],2020-05-11 23:59:58
595,alvarosalassmd,Sé feliz 🙂🙂🙂🙂,"La Paz, Bolivia",2,0,509,441,7300,"@JuanDanMendoza5 Ay cuate!!!!!!

Salí nomas y ofrece tu vida sin sentido al coronavirus",[],2020-05-11 23:59:58
596,josefmgr1,Abogado. Don't tread on me 🐍 -Entre las cosas hay una de la que no se arrepiente nadie en la tierra. Esa cosa es haber sido valiente-Jorge Luis Borges,,0,0,4926,634,291956,"🇳🇿Coronavirus: Nueva Zelanda reabrirá los cines, cafeterías, gimnasios y centros comerciales

https://t.co/TugUlIrLcm",[],2020-05-11 23:59:58
597,gosouthterry,"Married 37yrs 2ret. submariner.Jesus is king! I love Christ,husband, USA & fur babies. BLM/Saban ruined BAMA. ALL LIVES MATTER. GoTrump, MAGA 2020",,0,0,2536,1862,81160,CBS now admitting that Project Veritas reporting on its broadcasting of fake Coronavirus lines was accurate.… https://t.co/Ls1Pguqr9X,[],2020-05-11 23:59:57
598,Wallysonbrmt2,"2° conta ,de direita anticomunista.
Se vc se diz de direita e segue o antagonista por favor, não me siga .",,0,0,833,714,36375,"Seguindo protocolos estabelecidos pela conterrânea Marina Barjud, médica que mora em Madri, médicos do Hospital Tib… https://t.co/1LJZ40Yulc",[],2020-05-11 23:59:57
599,rapha_raphis,😜,"Sorocaba, Brasil",0,0,14,0,41,"Todos os métodos de prevenção sendo tomados contra o COVID - 19 no Brasil todo, para algazarras como essas acontece… https://t.co/KuPIjwr0qA",[],2020-05-11 23:59:57
600,CarePageAU,We turn feedback into powerful insights. 👵🌈📈😎 #cx #ex #customerexperience #realtime #agedcare #retirementvillage,Australia,1,0,313,1372,3191,"By gathering regular feedback, #agedcare providers can be responsive to the changing mood &amp; wellness in their home.… https://t.co/4l1xlnFoJM",['agedcare'],2020-05-13 23:59:59
601,NewsMedical,Medical News from Around the World,,0,0,3467,13963,59494,Should school closures related to COVID-19 be continued long-term? https://t.co/C8Tc8NdWRm @JAMAPediatrics… https://t.co/ZqsGZdCuvB,[],2020-05-13 23:59:59
602,SONANDARIL,"Fotógrafo, nascido no Rio de Janeiro, casado, pai de um menino. Formado em design e Fotografia. Repórter  fotográfico freelancer na agência Frame Photo em SP.","São Paulo, BRazil",0,0,72,34,2150,Centro de São Paulo com lojas fechadas em quarentena para conter a pandemia do novo coronavírus (covid-19). Se você… https://t.co/G0qr2xKkvD,[],2020-05-13 23:59:59
603,kentangreebus,hanya gimmick,,0,0,1289,1392,51585,"Jangan marah ya temen-temen, soalnya di Depok emang corona segede cilok.🙏 https://t.co/3KlhKgRSbS",[],2020-05-13 23:59:59
604,maseDance,,,0,0,1379,160,35093,"""I'm not sorry for me. I'm just sorry we never got the help we needed.""

Care home worker Lisa Moriarty says she do… https://t.co/pBSdUFjQbs",[],2020-05-13 23:59:59
605,deejjj234,"#MAGA 🇺🇸 #Obamagate Hussein=Taqiyya personified IN GOD WE TRUST GRATEFUL Patriot, RN. Love our Military and Veterans, support LEOs & FFs🇺🇸#OPERATIONLEGEND",New England,0,0,3666,2969,153592,Nancy @SpeakerPelosi Caught Once Again Trying to Include Abortion Funding in Coronavirus Bill https://t.co/KZTKKYEUjg,[],2020-05-13 23:59:59
606,ByrdAdatto,ByrdAdatto is a national business and health care law firm. We take the complex and create simplicity.,"Dallas, TX",0,0,74,50,1684,Episode 43 - ByrdAdatto discusses updates to advertising rules and regulations for businesses. https://t.co/HfJAfttwq1,[],2020-05-13 23:59:59
607,geminicathartic,"♊♊♓UTD21 ADHD
Cryptid Writer who Sings too much they / them only",,0,0,1229,290,44284,Opening my door for the first time in two months only to be immediately destroyed by coronavirus https://t.co/epw7khqXzd,[],2020-05-13 23:59:59
608,dunkaperra,"Sólo dos colores me Ilusiona!!! 
Amarillo y Negro!!...Mis 3 amores eternos!!!","Montevideo, Uruguay",0,0,1592,3139,90262,Decir q el corona virus favoreció al Partido Nacional es como pensar q el cáncer de Tabaré ayudó al Frente Amplio !!,[],2020-05-13 23:59:59
609,AnahuacPosgrado,Posgrado Anahuac Qro @anahuacqro,"Querétaro Arteaga, México",1,0,182,1115,3549,"Con una negociación efectiva dale la vuelta a los efectos post COVID-19.
#LiderazgoAnáhuac #PosgradosAnáhuacQro… https://t.co/5bJHSCmRY3","['LiderazgoAnáhuac', 'PosgradosAnáhuacQro']",2020-05-13 23:59:59
610,KENWHUGHES,,,0,0,258,83,46451,"Trump called for schools to be opened. ""It's had very little impact on young people,"" he said of the coronavirus (… https://t.co/tFF4ZzN0L1",[],2020-05-13 23:59:59
611,Nepal_News_En,"Aggregates news from medias like MyRepublica, The Himalayan Times, Kathmandu Post, RatoPati, SetoPati, The Guardian, Al Jazeera, etc.","Kathmandu, Nepal",0,0,58,12851,348055,"OnlineKhabar: With 26 new cases on Wednesday, Nepal’s Covid-19 tally hits 243 - https://t.co/VuBUeT31h6",[],2020-05-13 23:59:59
612,liltimmytharold,,,7,0,941,898,8990,"@cultlukes Why would we fight.. id literally hug everyone, f the corona virus",[],2020-05-13 23:59:59
613,ActonInstitute,For the study of religion and liberty: integrating Judeo-Christian truths with free market principles,"Grand Rapids, MI",12,3,1123,22297,38294,.@robertsirico on the Dan Proft Show: COVID-19 lockdown orders are the state-mandated ‘marginalization of religion’… https://t.co/Hf8FkvNRbO,[],2020-05-13 23:59:59
