,username,description,location,likes,retweets,following,followers,totaltweets,text,hashtags,date
29,ReporteActivo,Divulgamos los datos que más relevancia tienen en los medios. Y no se trata de las noticias de siempre.,World Wide Web,0,0,42518,76333,1789288,📌 Enseñanzas del coronavirus: 8 medidas para hacer ciudades más habitables y saludables https://t.co/sJCiylFMzb,[],2020-06-01 23:59:59
30,VilmaGo1967,#FechadoComBolsonaro,"São Paulo, Brasil",0,0,969,1141,11256,E uma excelente notícia: o Brasil tem o segundo maior número de curados do mundo. Foi o que apontou a Univ. Johns H… https://t.co/6bJw2QVgAE,[],2020-06-01 23:59:59
31,karilahtz_,"Dalam Proses Menjadi Sepaket Rindu 🌸
Jika kau mencari ku, aku ada disini, bye bye!","Bontang, Indonesia ",8,0,346,431,6803,"Rencana nikah akhir tahun ini, tp ada corona :"") cancel taon depan, and than ternyata ponaan mo nikah ngelangkahin… https://t.co/a85luF9jH9",[],2020-06-01 23:59:58
32,ro7_motafaela,بَوحْ مُتَفَائِلَه .. يُسَطِرُهُ طمُوح لـ غَدٍ مُشْرق بإذن الله .. لا أقتبس .. الجَنةُ كُلّ المُنَى .. حُسْنُ الخِتَام يآرب ..,,0,0,352,469,657,مجددا اكرر شكري لأصدقائي في صحة مكة  أن أتاحوا  لي الفرصة في مشاركة نشر الوعي عن فيروس كورونا ( covid-19 ( شكراً أب… https://t.co/kZjKxaEVZy,[],2020-06-01 23:59:58
33,ecologicocali,,,0,0,798,765,44237,"George Soros es el Enemigo de la Humanidad, el patrocinador que financia la escalada de violencias en USA y Latinoa… https://t.co/YzQj2gtuR6",[],2020-06-01 23:59:58
34,alestam16,Derecho ⚖️,Entre Teruel y Madrid,0,0,627,698,22401,por dónde creéis que van los de instagram? yo digo que se acaban de enterar del coronavirus,[],2020-06-01 23:59:58
35,katywifenjw,katycat since 2008.🌱🐱/ 𝐋𝐚 𝐩𝐫𝐢𝐦𝐞𝐫𝐚 𝐩𝐞𝐫𝐬𝐨𝐧𝐚 𝐝𝐞𝐥 𝐯𝐞𝐫𝐛𝐨 𝐜𝐫𝐞𝐞𝐫 𝐲 𝐜𝐫𝐞𝐚𝐫 𝐞𝐬 𝐥𝐚 𝐦𝐢𝐬𝐦𝐚: 𝐲𝐨 𝐜𝐫𝐞𝐨.☾☼,Italia,0,0,1051,1692,44479,"Mi state dicendo che c’è una possibile nuova epidemia di ebola durante la pandemia da coronavirus, mentre in Americ… https://t.co/kFCfFGxrKg",[],2020-06-01 23:59:58
36,newshen857,In existence,Online,0,0,496,1375,118608,WHO and other experts say no evidence of coronavirus losing potency https://t.co/9KTLQl1kZe https://t.co/NBtZKs8uMJ,[],2020-06-01 23:59:58
37,Metatron19,,,0,0,3037,2460,225053,La Regió Sanitària de Girona registra dues noves morts per Covid-19 i 182 altes https://t.co/id2bs71riu vía @diaridegirona,[],2020-06-01 23:59:58
38,Maxman23,,,2,0,777,370,1065,"@grasgelb Nach deiner Logik müssten ja spätestens in 14 Tagen, die allermeisten dieser #Covid19 nicht verstehenden,… https://t.co/HAfJu1yUcz",['Covid19'],2020-06-01 23:59:58
39,Rafsina,"Natuur&Wetenschap. Jaren '60muziek. #F1. Politics, The daily news of the world, PC&IT . Veel Fantasie, over dat ook. List=Block!! @de_nachtuil",Sinaai,0,0,3234,1412,85837,Russia is preparing to provide hospitals with a coronavirus drug developed with the sovereign wealth fund’s backing… https://t.co/ZDX1MeLgyN,[],2020-06-01 23:59:58
40,LandlordRecord,"Proud housing provider, Property rights defender! USA! 🇺🇸 Love it or leave it! SOX Fan Socialists need to get a job! 😂 Country Music! Pronouns: Guac/Chips","Chicago, IL",0,0,426,132,8060,Many states reopened courts to eviction hearings today. https://t.co/zgb43pGh1G,[],2020-06-01 23:59:58
41,elsantoto_web,,"Santo Tome, Santa Fe",1,0,450,855,19051,Coronavirus: Confirmaron 3 nuevos casos en Villa Ocampo - https://t.co/QAoXWuZUWK https://t.co/KaLpSMGi8q,[],2020-06-01 23:59:58
42,Lav04Vasquez,"TSU Adm empresas , Tecnico en Informacion y Comunicacion Aeronuatica, Fiscal de Calidad Operacional II INAC, Dj Profesional",,0,0,102,55,40829,#EnVivo #AHORA 📹 | Jefe de Estado y de Gobierno @NicolasMaduro dirige reunión de trabajo para evaluar las medidas d… https://t.co/gMBVZ8zMWs,"['EnVivo', 'AHORA']",2020-06-01 23:59:58
43,mlleonoraa,"Sometimes I'll start a sentence and I don't even know where it's going. I just hope I find it along the way.


(I'm the sun)",Glendale,0,0,1811,2373,30718,É alecrim dourado com certeza é na manifestação que vai pegar corona e não nos rolês que vc tá indo,[],2020-06-01 23:59:58
44,SamyWilson8,,,0,0,120,36,20649,"#Comunicado #Oficial
#Tamaulipas confirma 61 nuevos casos de #COVID19, el total asciende a 1,992.

#Entérate aquí… https://t.co/OgLNFdJVwY","['Comunicado', 'Oficial', 'Tamaulipas', 'COVID19', 'Entérate']",2020-06-01 23:59:58
45,Franny_AFC,it's mostly about arsenal,,0,0,298,131,9014,"Spain has reported no new deaths from Coronavirus today, yet they still have stay at home orders in place for anoth… https://t.co/y1Wuewlowa",[],2020-06-01 23:59:58
46,haimaker_,Spelman College Alumna,MI-IL-GA ,0,0,1023,3127,42672,"For those keeping score at home:

The President refused to invoke the Defense Production Act to mobilize and save l… https://t.co/iHskuUsArM",[],2020-06-01 23:59:58
47,MrDJones,"Thanks Everyone. Supplemented NEWS, COMMENT, etc.... from Home and Abroad. Content remains expressly 'theirs'. (...)",,0,0,2278,5060,2482458,".@BBCNews: "" Coronavirus: How dangerous is lifting lockdown? "" https://t.co/pcDEPnFgay https://t.co/BuNdWcMgqf",[],2020-06-01 23:59:58
48,TB_Meister,"23 y/o historian. Trans Rights! Occasionally RTs nsfw, so be warned. Follow my Twitch: https://m.twitch.tv/tb_meister",,0,0,373,29,17260,Y’all understand how they kept saying public transit was the main hub for corona and they Never shut it down becaus… https://t.co/f8hJv2OLNw,[],2020-06-01 23:59:58
49,Chalamet1302,"Caramelas Squad 🦊🍁
Harry Potter| awae| tw| bookstan| marvete| 
CADELINHA DA @beWellbeKind_
stan das  v! a! g! g! b!  c! 
fã account
20y","São Paulo, Hogwarts tbm",0,0,3748,3928,104911,"- pandemia
- casos de Ebola
- cackes Expondo o presidente dos estados unidos
- corona virus 

professores 7 da manh… https://t.co/YtyMH7zPBe",[],2020-06-01 23:59:58
50,BouzyFlap,,,0,0,172,6,822,El coronavirus cuando se enteró que el #Ebola es tendencia en Twitter 😂 https://t.co/KxqbyWeYsp,['Ebola'],2020-06-01 23:59:58
51,Pindaaar,"Cover teacher & rugby coach by day, lifelong Coldplay fan, cookbook addict and foodblogger by night.","Littleport, England",0,0,711,142,11270,So it turns out that the 111 people who have sadly passed away in the last 24 hours from Covid 19 in the UK turns o… https://t.co/dyo2kOP5SG,[],2020-06-01 23:59:58
52,gloomboytwt,"[17's 호시] yeah, i play yu gi yo",BLACK LIVES MATTER | m💞 j💙,0,0,270,527,71599,"For those keeping score at home:

The President refused to invoke the Defense Production Act to mobilize and save l… https://t.co/iHskuUsArM",[],2020-06-01 23:59:58
53,Aus_RichAlex,"Aussie Scientist, writer & entrepreneur.
Father of 2.

Advocating:
-Advancement of liberal democracy
-Fact & reason based politics
-Kindness
RTs &❤ = Attention!",Earth/Australia/Tasmania,0,0,2104,990,153477,"For those keeping score at home:

The President refused to invoke the Defense Production Act to mobilize and save l… https://t.co/iHskuUsArM",[],2020-06-01 23:59:58
54,richardhutasoit,"A true plastic Chelsea fans, passionate RC modeller and dog lover and cat too 😃 🇲🇨",Seminyak,0,0,458,120,10599,@Indounik Missing Covid 19 news.....🤣🤣 mofo,[],2020-06-01 23:59:58
55,NoemiZunini,Programas de TV,"Brandsen, Argentina",0,0,549,566,123026,"Videollamada con @horaciorlarreta, @mariuvidal, @Nestorgrindetti, @jaimemendezh, @JulioGarro, @gmontenegro_ok y… https://t.co/nswbFTnudA",[],2020-06-01 23:59:58
56,Eduardoiniest11,,"Ecatepec de Morelos, México",0,0,637,522,688,China: Resultados de vacuna inactivada para COVID-19 en más de 2000 personas han verificado seguridad y eficacia (n… https://t.co/bTttTVVrZd,[],2020-06-01 23:59:58
57,victorruizdiaz5,"Contaduria Publica - UNA

《Wakanda por Siempre》",San Antonio ,0,0,1920,621,14039,#CoronavirusPy: 😢 Paraguay está cerca de los mil casos confirmados y el gremio de médicos expresó su consternación… https://t.co/i3ryMHnYRb,['CoronavirusPy'],2020-06-01 23:59:58
58,SotoLarico,Confía en Jehová con todo tu corazón❤,,0,0,59,8,86,ACTUALIZACIÓN | Esta es la situación del coronavirus #COVID19 en Perú hasta las 00:00 horas del 1 de junio.… https://t.co/bs6wt0vhqD,['COVID19'],2020-06-01 23:59:58
59,luchoandfriends,"Lucho, Latin Jazz Vocalist&Composer","Malibu, CA",0,0,150,262,43639,"Why is the media no longer concerned, and often almost gleeful, about all the mass gatherings that would have been… https://t.co/FJTVg7kSQH",[],2020-06-01 23:59:58
60,ciryah_W,The Lord is my light & my salvation; whom shall I fear?,"Providenciales, Turks & Caicos",0,0,306,330,14586,If they opening the country on the 22nd of July are they telling people they “have” to take a covid-19 test before departure?,[],2020-06-01 23:59:58
61,wouiness95,,,0,0,18,10,1725,Le Coronavirus c’est devenu un vasy lui la... On a carrément changer de priorité,[],2020-06-01 23:59:58
62,MateoNav53,"Web Developer and NBA Writer/Editor for @CrownHoops. Host of the Lakeshow Digest on Youtube
https://www.youtube.com/channel/UC6XjP5bRF4Tw98WhLyaBdPQ","Los Angeles, CA",0,0,2316,720,14412,"For those keeping score at home:

The President refused to invoke the Defense Production Act to mobilize and save l… https://t.co/iHskuUsArM",[],2020-06-01 23:59:58
63,HiloDirecto,Periodismo de investigación. Análisis político y fina ironía.,Juárez + El Paso + Chih + DF,5,1,5076,7320,184140,Rusia lanza primer medicamento aprobado para Covid-19 https://t.co/s5QwY9T91s a través de @HiloDirecto,[],2020-06-01 23:59:58
64,NetHaynes,,,0,0,130,54,9314,"For those keeping score at home:

The President refused to invoke the Defense Production Act to mobilize and save l… https://t.co/iHskuUsArM",[],2020-06-01 23:59:58
65,Marjori29201139,,,0,0,932,333,13349,"15 West Point cadets, who Trump forced back to school so he could give a speech, have now tested positive for the C… https://t.co/d1RjMegXdn",[],2020-06-01 23:59:57
66,ShannonMarino,"I love soccer, hip-hop, & common sense.
#forcabarca💙❤️ #NYisRed ❤️❤️
#Zlatan🦁",NJ,1,0,1623,323,18478,"Any chance these guys are on the way to the white house? 
https://t.co/GttGkSGk3E",[],2020-06-01 23:59:57
67,sameerkhalood,who I am.dont know,"मुंबई, भारत",0,0,3899,1145,2915,"इस मौत की जिम्मेदारी किसी पर नहीं 🇮🇳🙏.  लगे रहो केजरीवाल.. 
#दिल्ली के अस्पताल में कोरोना के मरीज ने पंखे से लटक कर… https://t.co/ckqZ2yvvRk",['दिल्ली'],2020-06-01 23:59:57
68,LevesterJoeGR2,HAS A WAY WIT WORDS!~BIGCITY I. BOXWELL @2NDSTORYCARDS @STREETSENSEDC #Poet~http://www.LevesterJoeGreen2.com @nine9dotcom #ID102990 https://vimeo.com/505431247,WASHINGTON D.C.,1,0,4998,2134,268399,Telling traditions that they can no longer stay. Change is here w/the sound of a bang! Homelessness is common now.… https://t.co/a2zqk0qq20,[],2020-06-01 23:59:57
69,lukah555,,Los Planes de Renderos,0,0,51,16,6548,#JuntosSaldremosAdelante Cuidando nuestra salud podremos evitar más contagios COVID 19. https://t.co/9zOBvtFCZT,['JuntosSaldremosAdelante'],2020-06-01 23:59:57
70,GiulianaEcheve3,,Monte Caseros Cts,0,0,106,264,3822,"Miren hijos de recontra re mil puta todavia no me recibi, no construí mi casa, ni viaje al algun lado q me gustaría… https://t.co/1lLQrCDvR0",[],2020-06-01 23:59:57
71,nav59703434,"Rt de Info , noticias ,ciencia, salud , ect.... Rt Rt Rt",,0,0,2044,474,51169,CPC dona equipos de oxigenación de alto flujo al Hospital Clínico de la U. de Chile https://t.co/o7TRLMuB5m https://t.co/5tVTuaXLNF,[],2020-06-01 23:59:57
72,babedelicate,holis,"Rosario, Argentina",0,0,137,179,16478,por dónde creéis que van los de instagram? yo digo que se acaban de enterar del coronavirus,[],2020-06-01 23:59:57
73,AdrianaMaOrAl,"#RedAMLO
#RedAMLOVER
#SoyTotalmenteAMLO
#TeAMLO mi presidente❤️💋🌹🇲🇽
#QuédateEnCasa 
No acepto #Fachos así que, mantengan #SusanaDistancia",,0,0,1807,1968,14120,Conferencia de Prensa Covid-19.1 de junio de 2020. https://t.co/BNpWD5cNQX,[],2020-06-01 23:59:57
74,gimenafuertes,"Acreditada en Casa Rosada de @tiempoarg, socióloga, de River, @sipreba, rolinga y feminista. Política en @eldestape_radio ig gimefuertes. Despisto al algoritmo.",,0,0,1604,7587,19099,"Me dicen que Lanata afirma que ""cobro un premio del u$s100.000 del estado"".  No es un premio: es un subsidio de inv… https://t.co/bdUpGPZYXd",[],2020-06-01 23:59:57
75,junior_summers,"Dublador, Enfermeiro e Farmacêutico❤",Brasil,0,0,1424,532,13815,"1° semestre de 2020: 
Quase 3°Guerra Mundial
Austrália em Chamas 
Corona + Quarentena
Bozo na presidência
Vulcão Kr… https://t.co/tpggra2WUR",[],2020-06-01 23:59:57
76,l13d,,Leiria,0,0,5004,476,149157,"#CowardinChief Trump emerged from his Bunker, ready for his close-up.

NOT one person near him is wearing a mask or… https://t.co/R6ENPYusQb",['CowardinChief'],2020-06-01 23:59:57
77,toralshahuk,"Fundraising @cpaguk to end child poverty in the UK| Trustee @ChildrenUnite| Avid fan Terry Pratchett, Discworld, Archers| Ballast for sailing an Ent| Own views!",,0,0,408,466,7149,"My @guardian story: DWP's own expert policy advisers urge ministers to review benefit cap as over 100,000 universal… https://t.co/F4dl6wm8LW",[],2020-06-01 23:59:57
78,OnlyOneGil,#LiveLifeVicious,"Waldorf, MD",0,0,216,224,60780,Trump should have Fauci go on CNN and tell them coronavirus gets stronger after 7pm,[],2020-06-01 23:59:57
79,JustinCzas,"Tweets=MHO;RT's,etc.≠agree;Open Questioning Of authority,fact based reasoning&debate;Oppose ALL free speech censorship.Abhor evil Ps97:10.Hypothesis≠conspiracy",United States,0,0,379,1200,103365,"The globalists in the UN worship abortion, and will do ANYTHING they can to promote it. It’s time we defund any int… https://t.co/O8qrsaMzs6",[],2020-06-01 23:59:57
80,AZ_IceB,"Christian conserv prolife, love family/country/mtg ppl/ come to PARLER: AZ_IceB2 @Bpweide NO*DM* FB all patriots. #KAG #MAGA #CCOT #TCOT #2A #Constitution",United States,0,0,7034,6699,68884,"Why is the media no longer concerned, and often almost gleeful, about all the mass gatherings that would have been… https://t.co/FJTVg7kSQH",[],2020-06-01 23:59:57
81,xuhhhstfux,,,0,0,51,26,1111,i think it would be terrible to loot places that treated their employees like shit (normally but also especially) b… https://t.co/Osa5jP16WL,[],2020-06-01 23:59:57
82,patria20251,hola,Venezuela,0,0,992,660,39165,“Instamos al Pueblo Venezolano a mantener las medidas de prevención y contención del #COVID__19  durante la fase de… https://t.co/RsS8KvLiB3,['COVID__19'],2020-06-01 23:59:57
83,ericindiana,Dismantle the Racist Police State #intersectionality #fourthwave #resistance #progressive #nonviolence #BlackLivesMatter #comedywriter #HireMe Life causes death,online →,0,0,374,11245,10289,Did anyone else notice that the timing seemed to align that when the media started reporting than Black people were… https://t.co/26t8ElSOm4,[],2020-06-01 23:59:57
84,Lyyynnie,22✨ Follow me on IG: @lynnie__,"Ohio, USA",0,0,1542,1798,107685,I promise i NEVER got curfew notifications until the protests started. Where was this energy for corona?,[],2020-06-01 23:59:57
85,TwisZrz,,,1,1,54,22,373,L’Afrique est très peu toucher par le covid-19                                                   Ebola https://t.co/oPMEJCRcm3,[],2020-06-01 23:59:57
86,vegaalexis,Venezolano comprometido con la Paz,,0,0,348,287,46661,Trump va a desplegar al ejército e instaurar el toque de queda a partir de las siete de la tarde. Paradójicamente s… https://t.co/rIwvyQ0pIA,[],2020-06-01 23:59:57
87,lau_nine,"Sei quen non quero ser e, sobre todo, que non son quen os demais cren que son","Rianxo, gz💙",0,0,221,169,860,por dónde creéis que van los de instagram? yo digo que se acaban de enterar del coronavirus,[],2020-06-01 23:59:57
88,irenegoncallves,"The more I see wars, my soldiers are eternal","Vila Nova de Gaia, Portugal",0,0,395,529,18402,"por mim fechava-se tudo, estas 2 juntas é pior do que o corona https://t.co/4pmTOmQl5G",[],2020-06-01 23:59:57
89,m_ckyn,🔥money power respect🔥 Oakland raised me mommy mode 365,"Oakland, CA",0,0,388,64,379,"His business was down 50% because of coronavirus, yet didn't lay off employees. And last night, looters caused seri… https://t.co/8YukD0R1nT",[],2020-06-01 23:59:56
90,fulvioleonardos,"Director Dpto Hacienda Cali
Abogado Especializado en Derecho Administrativo - Máster en Administración y Gerencia Pública, Docente Universitario UPB - Palmira",Palmira - Valle del Cauca,0,0,103,833,2158,Nuestra mejor arma contra el coronavirus es el autocuidado 🧼💦 y atender todas las medidas de seguridad ⚠️… https://t.co/Sl9rk6QTui,[],2020-06-01 23:59:56
91,bambablam8,,,0,0,666,39,4219,"For those keeping score at home:

The President refused to invoke the Defense Production Act to mobilize and save l… https://t.co/iHskuUsArM",[],2020-06-01 23:59:56
92,DougMor3no,"FASista por la eternidad. Seguidor Xeneize. Dedicado a la cocina. Pasión por la carne asada, tacos. Emprendedor. Orgulloso padre de Víctor Gabriel. Beer lover.",El Salvador,0,0,1509,1155,98979,"España no registra ningún fallecido en las últimas 24 horas por primera vez en plena pandemia
https://t.co/bcAsRedJwX",[],2020-06-01 23:59:56
